time,time_utc,lmp_da,lmp_rt
5099.0,2020-04-01 01:24:59+00:00,17.3163,5.5509
5100.0,2020-04-01 01:25:00+00:00,17.3163,-13.59
5399.0,2020-04-01 01:29:59+00:00,17.3163,-13.59
5400.0,2020-04-01 01:30:00+00:00,17.3163,-30.8867
5699.0,2020-04-01 01:34:59+00:00,17.3163,-30.8867
5700.0,2020-04-01 01:35:00+00:00,17.3163,-11.4252
5999.0,2020-04-01 01:39:59+00:00,17.3163,-11.4252
6000.0,2020-04-01 01:40:00+00:00,17.3163,-22.4434
6299.0,2020-04-01 01:44:59+00:00,17.3163,-22.4434
6300.0,2020-04-01 01:45:00+00:00,17.3163,6.8188
6599.0,2020-04-01 01:49:59+00:00,17.3163,6.8188
6600.0,2020-04-01 01:50:00+00:00,17.3163,2.806
6899.0,2020-04-01 01:54:59+00:00,17.3163,2.806
6900.0,2020-04-01 01:55:00+00:00,17.3163,7.5468
7199.0,2020-04-01 01:59:59+00:00,17.3163,7.5468
7200.0,2020-04-01 02:00:00+00:00,12.3982,8.9063
7499.0,2020-04-01 02:04:59+00:00,12.3982,8.9063
7500.0,2020-04-01 02:05:00+00:00,12.3982,7.9907
7799.0,2020-04-01 02:09:59+00:00,12.3982,7.9907
7800.0,2020-04-01 02:10:00+00:00,12.3982,-23.9707
8099.0,2020-04-01 02:14:59+00:00,12.3982,-23.9707
8100.0,2020-04-01 02:15:00+00:00,12.3982,-50.8984
8399.0,2020-04-01 02:19:59+00:00,12.3982,-50.8984
8400.0,2020-04-01 02:20:00+00:00,12.3982,4.4489
8699.0,2020-04-01 02:24:59+00:00,12.3982,4.4489
8700.0,2020-04-01 02:25:00+00:00,12.3982,7.0184
8999.0,2020-04-01 02:29:59+00:00,12.3982,7.0184
9000.0,2020-04-01 02:30:00+00:00,12.3982,3.8602
9299.0,2020-04-01 02:34:59+00:00,12.3982,3.8602
9300.0,2020-04-01 02:35:00+00:00,12.3982,4.6203
9599.0,2020-04-01 02:39:59+00:00,12.3982,4.6203
9600.0,2020-04-01 02:40:00+00:00,12.3982,-0.7158
9899.0,2020-04-01 02:44:59+00:00,12.3982,-0.7158
9900.0,2020-04-01 02:45:00+00:00,12.3982,8.3242
10199.0,2020-04-01 02:49:59+00:00,12.3982,8.3242
10200.0,2020-04-01 02:50:00+00:00,12.3982,7.3179
10499.0,2020-04-01 02:54:59+00:00,12.3982,7.3179
10500.0,2020-04-01 02:55:00+00:00,12.3982,5.854
10799.0,2020-04-01 02:59:59+00:00,12.3982,5.854
10800.0,2020-04-01 03:00:00+00:00,12.5016,-31.3385
11099.0,2020-04-01 03:04:59+00:00,12.5016,-31.3385
11100.0,2020-04-01 03:05:00+00:00,12.5016,5.6913
11399.0,2020-04-01 03:09:59+00:00,12.5016,5.6913
11400.0,2020-04-01 03:10:00+00:00,12.5016,12.631
11699.0,2020-04-01 03:14:59+00:00,12.5016,12.631
11700.0,2020-04-01 03:15:00+00:00,12.5016,9.5097
11999.0,2020-04-01 03:19:59+00:00,12.5016,9.5097
12000.0,2020-04-01 03:20:00+00:00,12.5016,12.7715
12299.0,2020-04-01 03:24:59+00:00,12.5016,12.7715
12300.0,2020-04-01 03:25:00+00:00,12.5016,13.6095
12599.0,2020-04-01 03:29:59+00:00,12.5016,13.6095
12600.0,2020-04-01 03:30:00+00:00,12.5016,12.3371
12899.0,2020-04-01 03:34:59+00:00,12.5016,12.3371
12900.0,2020-04-01 03:35:00+00:00,12.5016,9.0277
13199.0,2020-04-01 03:39:59+00:00,12.5016,9.0277
13200.0,2020-04-01 03:40:00+00:00,12.5016,8.4318
13499.0,2020-04-01 03:44:59+00:00,12.5016,8.4318
13500.0,2020-04-01 03:45:00+00:00,12.5016,9.1409
13799.0,2020-04-01 03:49:59+00:00,12.5016,9.1409
13800.0,2020-04-01 03:50:00+00:00,12.5016,9.0983
14099.0,2020-04-01 03:54:59+00:00,12.5016,9.0983
14100.0,2020-04-01 03:55:00+00:00,12.5016,-4.1399
14399.0,2020-04-01 03:59:59+00:00,12.5016,-4.1399
14400.0,2020-04-01 04:00:00+00:00,5.7048,6.5314
14699.0,2020-04-01 04:04:59+00:00,5.7048,6.5314
14700.0,2020-04-01 04:05:00+00:00,5.7048,6.3394
14999.0,2020-04-01 04:09:59+00:00,5.7048,6.3394
15000.0,2020-04-01 04:10:00+00:00,5.7048,4.0889
15299.0,2020-04-01 04:14:59+00:00,5.7048,4.0889
15300.0,2020-04-01 04:15:00+00:00,5.7048,-4.8839
15599.0,2020-04-01 04:19:59+00:00,5.7048,-4.8839
15600.0,2020-04-01 04:20:00+00:00,5.7048,-11.9579
15899.0,2020-04-01 04:24:59+00:00,5.7048,-11.9579
15900.0,2020-04-01 04:25:00+00:00,5.7048,-15.395
16199.0,2020-04-01 04:29:59+00:00,5.7048,-15.395
16200.0,2020-04-01 04:30:00+00:00,5.7048,-11.4939
16499.0,2020-04-01 04:34:59+00:00,5.7048,-11.4939
16500.0,2020-04-01 04:35:00+00:00,5.7048,-12.0442
16799.0,2020-04-01 04:39:59+00:00,5.7048,-12.0442
16800.0,2020-04-01 04:40:00+00:00,5.7048,-16.3763
17099.0,2020-04-01 04:44:59+00:00,5.7048,-16.3763
17100.0,2020-04-01 04:45:00+00:00,5.7048,-21.5443
17399.0,2020-04-01 04:49:59+00:00,5.7048,-21.5443
17400.0,2020-04-01 04:50:00+00:00,5.7048,-26.711
17699.0,2020-04-01 04:54:59+00:00,5.7048,-26.711
17700.0,2020-04-01 04:55:00+00:00,5.7048,-25.5031
17999.0,2020-04-01 04:59:59+00:00,5.7048,-25.5031
18000.0,2020-04-01 05:00:00+00:00,3.7938,-10.6353
18299.0,2020-04-01 05:04:59+00:00,3.7938,-10.6353
18300.0,2020-04-01 05:05:00+00:00,3.7938,-26.5959
18599.0,2020-04-01 05:09:59+00:00,3.7938,-26.5959
18600.0,2020-04-01 05:10:00+00:00,3.7938,-26.5611
18899.0,2020-04-01 05:14:59+00:00,3.7938,-26.5611
18900.0,2020-04-01 05:15:00+00:00,3.7938,-17.13
19199.0,2020-04-01 05:19:59+00:00,3.7938,-17.13
19200.0,2020-04-01 05:20:00+00:00,3.7938,-26.9553
19499.0,2020-04-01 05:24:59+00:00,3.7938,-26.9553
19500.0,2020-04-01 05:25:00+00:00,3.7938,-25.6054
19799.0,2020-04-01 05:29:59+00:00,3.7938,-25.6054
19800.0,2020-04-01 05:30:00+00:00,3.7938,-26.3282
20099.0,2020-04-01 05:34:59+00:00,3.7938,-26.3282
20100.0,2020-04-01 05:35:00+00:00,3.7938,-25.9423
20399.0,2020-04-01 05:39:59+00:00,3.7938,-25.9423
20400.0,2020-04-01 05:40:00+00:00,3.7938,-19.1738
20699.0,2020-04-01 05:44:59+00:00,3.7938,-19.1738
20700.0,2020-04-01 05:45:00+00:00,3.7938,-21.0665
20999.0,2020-04-01 05:49:59+00:00,3.7938,-21.0665
21000.0,2020-04-01 05:50:00+00:00,3.7938,-9.7095
21299.0,2020-04-01 05:54:59+00:00,3.7938,-9.7095
21300.0,2020-04-01 05:55:00+00:00,3.7938,-20.027
21599.0,2020-04-01 05:59:59+00:00,3.7938,-20.027
21600.0,2020-04-01 06:00:00+00:00,0.8561,-14.6097
21899.0,2020-04-01 06:04:59+00:00,0.8561,-14.6097
21900.0,2020-04-01 06:05:00+00:00,0.8561,-25.5269
22199.0,2020-04-01 06:09:59+00:00,0.8561,-25.5269
22200.0,2020-04-01 06:10:00+00:00,0.8561,-25.7375
22499.0,2020-04-01 06:14:59+00:00,0.8561,-25.7375
22500.0,2020-04-01 06:15:00+00:00,0.8561,-30.6113
22799.0,2020-04-01 06:19:59+00:00,0.8561,-30.6113
22800.0,2020-04-01 06:20:00+00:00,0.8561,-31.0887
23099.0,2020-04-01 06:24:59+00:00,0.8561,-31.0887
23100.0,2020-04-01 06:25:00+00:00,0.8561,-27.5972
23399.0,2020-04-01 06:29:59+00:00,0.8561,-27.5972
23400.0,2020-04-01 06:30:00+00:00,0.8561,-23.5815
23699.0,2020-04-01 06:34:59+00:00,0.8561,-23.5815
23700.0,2020-04-01 06:35:00+00:00,0.8561,-19.1841
23999.0,2020-04-01 06:39:59+00:00,0.8561,-19.1841
24000.0,2020-04-01 06:40:00+00:00,0.8561,-26.0773
24299.0,2020-04-01 06:44:59+00:00,0.8561,-26.0773
24300.0,2020-04-01 06:45:00+00:00,0.8561,-27.2517
24599.0,2020-04-01 06:49:59+00:00,0.8561,-27.2517
24600.0,2020-04-01 06:50:00+00:00,0.8561,-27.0809
24899.0,2020-04-01 06:54:59+00:00,0.8561,-27.0809
24900.0,2020-04-01 06:55:00+00:00,0.8561,-23.7399
25199.0,2020-04-01 06:59:59+00:00,0.8561,-23.7399
25200.0,2020-04-01 07:00:00+00:00,-0.5423,-10.1296
25499.0,2020-04-01 07:04:59+00:00,-0.5423,-10.1296
25500.0,2020-04-01 07:05:00+00:00,-0.5423,-10.947
25799.0,2020-04-01 07:09:59+00:00,-0.5423,-10.947
25800.0,2020-04-01 07:10:00+00:00,-0.5423,-19.8834
26099.0,2020-04-01 07:14:59+00:00,-0.5423,-19.8834
26100.0,2020-04-01 07:15:00+00:00,-0.5423,-19.7237
26399.0,2020-04-01 07:19:59+00:00,-0.5423,-19.7237
26400.0,2020-04-01 07:20:00+00:00,-0.5423,-24.1342
26699.0,2020-04-01 07:24:59+00:00,-0.5423,-24.1342
26700.0,2020-04-01 07:25:00+00:00,-0.5423,-23.5862
26999.0,2020-04-01 07:29:59+00:00,-0.5423,-23.5862
27000.0,2020-04-01 07:30:00+00:00,-0.5423,-25.0738
27299.0,2020-04-01 07:34:59+00:00,-0.5423,-25.0738
27300.0,2020-04-01 07:35:00+00:00,-0.5423,-28.235
27599.0,2020-04-01 07:39:59+00:00,-0.5423,-28.235
27600.0,2020-04-01 07:40:00+00:00,-0.5423,-18.5401
27899.0,2020-04-01 07:44:59+00:00,-0.5423,-18.5401
27900.0,2020-04-01 07:45:00+00:00,-0.5423,-23.3084
28199.0,2020-04-01 07:49:59+00:00,-0.5423,-23.3084
28200.0,2020-04-01 07:50:00+00:00,-0.5423,-18.6733
28499.0,2020-04-01 07:54:59+00:00,-0.5423,-18.6733
28500.0,2020-04-01 07:55:00+00:00,-0.5423,-15.7716
28799.0,2020-04-01 07:59:59+00:00,-0.5423,-15.7716
28800.0,2020-04-01 08:00:00+00:00,-0.7893,-14.0316
29099.0,2020-04-01 08:04:59+00:00,-0.7893,-14.0316
29100.0,2020-04-01 08:05:00+00:00,-0.7893,-14.1819
29399.0,2020-04-01 08:09:59+00:00,-0.7893,-14.1819
29400.0,2020-04-01 08:10:00+00:00,-0.7893,-15.9088
29699.0,2020-04-01 08:14:59+00:00,-0.7893,-15.9088
29700.0,2020-04-01 08:15:00+00:00,-0.7893,-14.2487
29999.0,2020-04-01 08:19:59+00:00,-0.7893,-14.2487
30000.0,2020-04-01 08:20:00+00:00,-0.7893,-11.6816
30299.0,2020-04-01 08:24:59+00:00,-0.7893,-11.6816
30300.0,2020-04-01 08:25:00+00:00,-0.7893,-22.8946
30599.0,2020-04-01 08:29:59+00:00,-0.7893,-22.8946
30600.0,2020-04-01 08:30:00+00:00,-0.7893,-31.4822
30899.0,2020-04-01 08:34:59+00:00,-0.7893,-31.4822
30900.0,2020-04-01 08:35:00+00:00,-0.7893,-28.9527
31199.0,2020-04-01 08:39:59+00:00,-0.7893,-28.9527
31200.0,2020-04-01 08:40:00+00:00,-0.7893,-16.5624
31499.0,2020-04-01 08:44:59+00:00,-0.7893,-16.5624
31500.0,2020-04-01 08:45:00+00:00,-0.7893,-16.0354
31799.0,2020-04-01 08:49:59+00:00,-0.7893,-16.0354
31800.0,2020-04-01 08:50:00+00:00,-0.7893,-7.7409
32099.0,2020-04-01 08:54:59+00:00,-0.7893,-7.7409
32100.0,2020-04-01 08:55:00+00:00,-0.7893,-30.2734
32399.0,2020-04-01 08:59:59+00:00,-0.7893,-30.2734
32400.0,2020-04-01 09:00:00+00:00,2.403,-30.3734
32699.0,2020-04-01 09:04:59+00:00,2.403,-30.3734
32700.0,2020-04-01 09:05:00+00:00,2.403,-29.0389
32999.0,2020-04-01 09:09:59+00:00,2.403,-29.0389
33000.0,2020-04-01 09:10:00+00:00,2.403,-22.659
33299.0,2020-04-01 09:14:59+00:00,2.403,-22.659
33300.0,2020-04-01 09:15:00+00:00,2.403,-24.1348
33599.0,2020-04-01 09:19:59+00:00,2.403,-24.1348
33600.0,2020-04-01 09:20:00+00:00,2.403,-16.7039
33899.0,2020-04-01 09:24:59+00:00,2.403,-16.7039
33900.0,2020-04-01 09:25:00+00:00,2.403,-15.2612
34199.0,2020-04-01 09:29:59+00:00,2.403,-15.2612
34200.0,2020-04-01 09:30:00+00:00,2.403,-19.4979
34499.0,2020-04-01 09:34:59+00:00,2.403,-19.4979
34500.0,2020-04-01 09:35:00+00:00,2.403,2.7373
34799.0,2020-04-01 09:39:59+00:00,2.403,2.7373
34800.0,2020-04-01 09:40:00+00:00,2.403,2.8401
35099.0,2020-04-01 09:44:59+00:00,2.403,2.8401
35100.0,2020-04-01 09:45:00+00:00,2.403,-13.0546
35399.0,2020-04-01 09:49:59+00:00,2.403,-13.0546
35400.0,2020-04-01 09:50:00+00:00,2.403,-17.4423
35699.0,2020-04-01 09:54:59+00:00,2.403,-17.4423
35700.0,2020-04-01 09:55:00+00:00,2.403,-14.3176
35999.0,2020-04-01 09:59:59+00:00,2.403,-14.3176
36000.0,2020-04-01 10:00:00+00:00,6.0136,-19.6289
36299.0,2020-04-01 10:04:59+00:00,6.0136,-19.6289
36300.0,2020-04-01 10:05:00+00:00,6.0136,-23.7195
36599.0,2020-04-01 10:09:59+00:00,6.0136,-23.7195
36600.0,2020-04-01 10:10:00+00:00,6.0136,-16.3746
36899.0,2020-04-01 10:14:59+00:00,6.0136,-16.3746
36900.0,2020-04-01 10:15:00+00:00,6.0136,-14.2716
37199.0,2020-04-01 10:19:59+00:00,6.0136,-14.2716
37200.0,2020-04-01 10:20:00+00:00,6.0136,-13.0724
37499.0,2020-04-01 10:24:59+00:00,6.0136,-13.0724
37500.0,2020-04-01 10:25:00+00:00,6.0136,-14.9186
37799.0,2020-04-01 10:29:59+00:00,6.0136,-14.9186
37800.0,2020-04-01 10:30:00+00:00,6.0136,-19.7051
38099.0,2020-04-01 10:34:59+00:00,6.0136,-19.7051
38100.0,2020-04-01 10:35:00+00:00,6.0136,-17.3375
38399.0,2020-04-01 10:39:59+00:00,6.0136,-17.3375
38400.0,2020-04-01 10:40:00+00:00,6.0136,-14.7262
38699.0,2020-04-01 10:44:59+00:00,6.0136,-14.7262
38700.0,2020-04-01 10:45:00+00:00,6.0136,-18.2017
38999.0,2020-04-01 10:49:59+00:00,6.0136,-18.2017
39000.0,2020-04-01 10:50:00+00:00,6.0136,0.5501
39299.0,2020-04-01 10:54:59+00:00,6.0136,0.5501
39300.0,2020-04-01 10:55:00+00:00,6.0136,-13.674
39599.0,2020-04-01 10:59:59+00:00,6.0136,-13.674
39600.0,2020-04-01 11:00:00+00:00,15.2413,-23.5557
39899.0,2020-04-01 11:04:59+00:00,15.2413,-23.5557
39900.0,2020-04-01 11:05:00+00:00,15.2413,-18.716
40199.0,2020-04-01 11:09:59+00:00,15.2413,-18.716
40200.0,2020-04-01 11:10:00+00:00,15.2413,-27.5688
40499.0,2020-04-01 11:14:59+00:00,15.2413,-27.5688
40500.0,2020-04-01 11:15:00+00:00,15.2413,-27.662
40799.0,2020-04-01 11:19:59+00:00,15.2413,-27.662
40800.0,2020-04-01 11:20:00+00:00,15.2413,-24.4958
41099.0,2020-04-01 11:24:59+00:00,15.2413,-24.4958
41100.0,2020-04-01 11:25:00+00:00,15.2413,-15.9114
41399.0,2020-04-01 11:29:59+00:00,15.2413,-15.9114
41400.0,2020-04-01 11:30:00+00:00,15.2413,-14.2404
41699.0,2020-04-01 11:34:59+00:00,15.2413,-14.2404
41700.0,2020-04-01 11:35:00+00:00,15.2413,-13.7482
41999.0,2020-04-01 11:39:59+00:00,15.2413,-13.7482
42000.0,2020-04-01 11:40:00+00:00,15.2413,0.0191
42299.0,2020-04-01 11:44:59+00:00,15.2413,0.0191
42300.0,2020-04-01 11:45:00+00:00,15.2413,1.9682
42599.0,2020-04-01 11:49:59+00:00,15.2413,1.9682
42600.0,2020-04-01 11:50:00+00:00,15.2413,3.2263
42899.0,2020-04-01 11:54:59+00:00,15.2413,3.2263
42900.0,2020-04-01 11:55:00+00:00,15.2413,1.6272
43199.0,2020-04-01 11:59:59+00:00,15.2413,1.6272
43200.0,2020-04-01 12:00:00+00:00,14.9705,-14.24
43499.0,2020-04-01 12:04:59+00:00,14.9705,-14.24
43500.0,2020-04-01 12:05:00+00:00,14.9705,-18.2452
43799.0,2020-04-01 12:09:59+00:00,14.9705,-18.2452
43800.0,2020-04-01 12:10:00+00:00,14.9705,0.153
44099.0,2020-04-01 12:14:59+00:00,14.9705,0.153
44100.0,2020-04-01 12:15:00+00:00,14.9705,0.3317
44399.0,2020-04-01 12:19:59+00:00,14.9705,0.3317
44400.0,2020-04-01 12:20:00+00:00,14.9705,1.9509
44699.0,2020-04-01 12:24:59+00:00,14.9705,1.9509
44700.0,2020-04-01 12:25:00+00:00,14.9705,0.1613
44999.0,2020-04-01 12:29:59+00:00,14.9705,0.1613
45000.0,2020-04-01 12:30:00+00:00,14.9705,0.8946
45299.0,2020-04-01 12:34:59+00:00,14.9705,0.8946
45300.0,2020-04-01 12:35:00+00:00,14.9705,2.4199
45599.0,2020-04-01 12:39:59+00:00,14.9705,2.4199
45600.0,2020-04-01 12:40:00+00:00,14.9705,2.1907
45899.0,2020-04-01 12:44:59+00:00,14.9705,2.1907
45900.0,2020-04-01 12:45:00+00:00,14.9705,1.8567
46199.0,2020-04-01 12:49:59+00:00,14.9705,1.8567
46200.0,2020-04-01 12:50:00+00:00,14.9705,3.4035
46499.0,2020-04-01 12:54:59+00:00,14.9705,3.4035
46500.0,2020-04-01 12:55:00+00:00,14.9705,3.5795
46799.0,2020-04-01 12:59:59+00:00,14.9705,3.5795
46800.0,2020-04-01 13:00:00+00:00,13.5999,5.0142
47099.0,2020-04-01 13:04:59+00:00,13.5999,5.0142
47100.0,2020-04-01 13:05:00+00:00,13.5999,4.9431
47399.0,2020-04-01 13:09:59+00:00,13.5999,4.9431
47400.0,2020-04-01 13:10:00+00:00,13.5999,3.8843
47699.0,2020-04-01 13:14:59+00:00,13.5999,3.8843
47700.0,2020-04-01 13:15:00+00:00,13.5999,3.1823
47999.0,2020-04-01 13:19:59+00:00,13.5999,3.1823
48000.0,2020-04-01 13:20:00+00:00,13.5999,4.617
48299.0,2020-04-01 13:24:59+00:00,13.5999,4.617
48300.0,2020-04-01 13:25:00+00:00,13.5999,4.1458
48599.0,2020-04-01 13:29:59+00:00,13.5999,4.1458
48600.0,2020-04-01 13:30:00+00:00,13.5999,3.9844
48899.0,2020-04-01 13:34:59+00:00,13.5999,3.9844
48900.0,2020-04-01 13:35:00+00:00,13.5999,3.3906
49199.0,2020-04-01 13:39:59+00:00,13.5999,3.3906
49200.0,2020-04-01 13:40:00+00:00,13.5999,4.3054
49499.0,2020-04-01 13:44:59+00:00,13.5999,4.3054
49500.0,2020-04-01 13:45:00+00:00,13.5999,3.5156
49799.0,2020-04-01 13:49:59+00:00,13.5999,3.5156
49800.0,2020-04-01 13:50:00+00:00,13.5999,3.8609
50099.0,2020-04-01 13:54:59+00:00,13.5999,3.8609
50100.0,2020-04-01 13:55:00+00:00,13.5999,3.7028
50399.0,2020-04-01 13:59:59+00:00,13.5999,3.7028
50400.0,2020-04-01 14:00:00+00:00,13.9009,5.1181
50699.0,2020-04-01 14:04:59+00:00,13.9009,5.1181
50700.0,2020-04-01 14:05:00+00:00,13.9009,5.3372
50999.0,2020-04-01 14:09:59+00:00,13.9009,5.3372
51000.0,2020-04-01 14:10:00+00:00,13.9009,10.6543
51299.0,2020-04-01 14:14:59+00:00,13.9009,10.6543
51300.0,2020-04-01 14:15:00+00:00,13.9009,10.748
51599.0,2020-04-01 14:19:59+00:00,13.9009,10.748
51600.0,2020-04-01 14:20:00+00:00,13.9009,10.3419
51899.0,2020-04-01 14:24:59+00:00,13.9009,10.3419
51900.0,2020-04-01 14:25:00+00:00,13.9009,7.1321
52199.0,2020-04-01 14:29:59+00:00,13.9009,7.1321
52200.0,2020-04-01 14:30:00+00:00,13.9009,5.2499
52499.0,2020-04-01 14:34:59+00:00,13.9009,5.2499
52500.0,2020-04-01 14:35:00+00:00,13.9009,4.6188
52799.0,2020-04-01 14:39:59+00:00,13.9009,4.6188
52800.0,2020-04-01 14:40:00+00:00,13.9009,3.5705
53099.0,2020-04-01 14:44:59+00:00,13.9009,3.5705
53100.0,2020-04-01 14:45:00+00:00,13.9009,3.4567
53399.0,2020-04-01 14:49:59+00:00,13.9009,3.4567
53400.0,2020-04-01 14:50:00+00:00,13.9009,3.4313
53699.0,2020-04-01 14:54:59+00:00,13.9009,3.4313
53700.0,2020-04-01 14:55:00+00:00,13.9009,3.9381
53999.0,2020-04-01 14:59:59+00:00,13.9009,3.9381
54000.0,2020-04-01 15:00:00+00:00,13.7597,4.7896
54299.0,2020-04-01 15:04:59+00:00,13.7597,4.7896
54300.0,2020-04-01 15:05:00+00:00,13.7597,4.3619
54599.0,2020-04-01 15:09:59+00:00,13.7597,4.3619
54600.0,2020-04-01 15:10:00+00:00,13.7597,4.3397
54899.0,2020-04-01 15:14:59+00:00,13.7597,4.3397
54900.0,2020-04-01 15:15:00+00:00,13.7597,2.7816
55199.0,2020-04-01 15:19:59+00:00,13.7597,2.7816
55200.0,2020-04-01 15:20:00+00:00,13.7597,5.7467
55499.0,2020-04-01 15:24:59+00:00,13.7597,5.7467
55500.0,2020-04-01 15:25:00+00:00,13.7597,5.6856
55799.0,2020-04-01 15:29:59+00:00,13.7597,5.6856
55800.0,2020-04-01 15:30:00+00:00,13.7597,6.4063
56099.0,2020-04-01 15:34:59+00:00,13.7597,6.4063
56100.0,2020-04-01 15:35:00+00:00,13.7597,3.7471
56399.0,2020-04-01 15:39:59+00:00,13.7597,3.7471
56400.0,2020-04-01 15:40:00+00:00,13.7597,1.5559
56699.0,2020-04-01 15:44:59+00:00,13.7597,1.5559
56700.0,2020-04-01 15:45:00+00:00,13.7597,1.777
56999.0,2020-04-01 15:49:59+00:00,13.7597,1.777
57000.0,2020-04-01 15:50:00+00:00,13.7597,3.1584
57299.0,2020-04-01 15:54:59+00:00,13.7597,3.1584
57300.0,2020-04-01 15:55:00+00:00,13.7597,2.8026
57599.0,2020-04-01 15:59:59+00:00,13.7597,2.8026
57600.0,2020-04-01 16:00:00+00:00,12.0554,3.24
57899.0,2020-04-01 16:04:59+00:00,12.0554,3.24
57900.0,2020-04-01 16:05:00+00:00,12.0554,0.3694
58199.0,2020-04-01 16:09:59+00:00,12.0554,0.3694
58200.0,2020-04-01 16:10:00+00:00,12.0554,2.0689
58499.0,2020-04-01 16:14:59+00:00,12.0554,2.0689
58500.0,2020-04-01 16:15:00+00:00,12.0554,1.6157
58799.0,2020-04-01 16:19:59+00:00,12.0554,1.6157
58800.0,2020-04-01 16:20:00+00:00,12.0554,-18.3834
59099.0,2020-04-01 16:24:59+00:00,12.0554,-18.3834
59100.0,2020-04-01 16:25:00+00:00,12.0554,-25.9752
59399.0,2020-04-01 16:29:59+00:00,12.0554,-25.9752
59400.0,2020-04-01 16:30:00+00:00,12.0554,-15.1931
59699.0,2020-04-01 16:34:59+00:00,12.0554,-15.1931
59700.0,2020-04-01 16:35:00+00:00,12.0554,0.3058
59999.0,2020-04-01 16:39:59+00:00,12.0554,0.3058
60000.0,2020-04-01 16:40:00+00:00,12.0554,-12.7969
60299.0,2020-04-01 16:44:59+00:00,12.0554,-12.7969
60300.0,2020-04-01 16:45:00+00:00,12.0554,1.4442
60599.0,2020-04-01 16:49:59+00:00,12.0554,1.4442
60600.0,2020-04-01 16:50:00+00:00,12.0554,1.1087
60899.0,2020-04-01 16:54:59+00:00,12.0554,1.1087
60900.0,2020-04-01 16:55:00+00:00,12.0554,1.5482
61199.0,2020-04-01 16:59:59+00:00,12.0554,1.5482
61200.0,2020-04-01 17:00:00+00:00,8.2432,0.47
61499.0,2020-04-01 17:04:59+00:00,8.2432,0.47
61500.0,2020-04-01 17:05:00+00:00,8.2432,2.0504
61799.0,2020-04-01 17:09:59+00:00,8.2432,2.0504
61800.0,2020-04-01 17:10:00+00:00,8.2432,2.1006
62099.0,2020-04-01 17:14:59+00:00,8.2432,2.1006
62100.0,2020-04-01 17:15:00+00:00,8.2432,2.2304
62399.0,2020-04-01 17:19:59+00:00,8.2432,2.2304
62400.0,2020-04-01 17:20:00+00:00,8.2432,1.7732
62699.0,2020-04-01 17:24:59+00:00,8.2432,1.7732
62700.0,2020-04-01 17:25:00+00:00,8.2432,1.8493
62999.0,2020-04-01 17:29:59+00:00,8.2432,1.8493
63000.0,2020-04-01 17:30:00+00:00,8.2432,1.7895
63299.0,2020-04-01 17:34:59+00:00,8.2432,1.7895
63300.0,2020-04-01 17:35:00+00:00,8.2432,2.0946
63599.0,2020-04-01 17:39:59+00:00,8.2432,2.0946
63600.0,2020-04-01 17:40:00+00:00,8.2432,1.6623
63899.0,2020-04-01 17:44:59+00:00,8.2432,1.6623
63900.0,2020-04-01 17:45:00+00:00,8.2432,-7.985
64199.0,2020-04-01 17:49:59+00:00,8.2432,-7.985
64200.0,2020-04-01 17:50:00+00:00,8.2432,1.0142
64499.0,2020-04-01 17:54:59+00:00,8.2432,1.0142
